time,street,level,median_length,median_delay,median_speed_kmh,total_records,median_level,day,hours,day_of_week,hour_of_day,street_category,level_category,day_part
2022-08-28 21:00:00,LLRE Martadinata,1,1089.0,70.0,19.77,3,1.0,Sunday,21,6,3,6,0,Night
2022-08-28 21:00:00,Ir Haji Juanda,2,688.0,77.0,16.0,27,2.0,Sunday,21,6,3,1,1,Night
2022-08-28 21:00:00,Ir Haji Juanda,3,868.0,132.0,10.63,39,3.0,Sunday,21,6,3,1,2,Night
2022-08-28 21:00:00,Ir Haji Juanda,4,594.0,354.5,5.17,46,4.0,Sunday,21,6,3,1,3,Night
2022-08-28 21:00:00,LLRE Martadinata,2,673.0,77.5,15.695,18,2.0,Sunday,21,6,3,6,1,Night
2022-08-28 21:00:00,Jenderal Ahmad Yani,4,212.5,96.5,5.24,4,4.0,Sunday,21,6,3,3,3,Night
2022-08-28 21:00:00,Jenderal AH Nasution,1,1767.0,79.5,28.09,20,1.0,Sunday,21,6,3,2,0,Night
2022-08-28 21:00:00,Jenderal AH Nasution,2,1542.0,81.0,26.26,37,2.0,Sunday,21,6,3,2,1,Night
2022-08-28 21:00:00,Jenderal Ibrahim Adjie,2,1263.0,93.0,20.08,46,2.0,Sunday,21,6,3,4,1,Night
2022-08-28 21:00:00,Jenderal Ibrahim Adjie,3,563.0,133.0,15.14,25,3.0,Sunday,21,6,3,4,2,Night
2022-08-28 21:00:00,Jenderal Ibrahim Adjie,4,676.0,154.0,7.74,3,4.0,Sunday,21,6,3,4,3,Night
2022-08-28 21:00:00,KH Wahid Hasyim,3,365.0,118.0,8.62,1,3.0,Sunday,21,6,3,5,2,Night
2022-08-28 21:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,120,5.0,Sunday,21,6,3,5,4,Night
2022-08-28 21:00:00,LLRE Martadinata,3,781.0,138.0,11.5,19,3.0,Sunday,21,6,3,6,2,Night
2022-08-28 21:00:00,N11 Soekarno-Hatta,1,2521.5,93.0,35.28,12,1.0,Sunday,21,6,3,7,0,Night
2022-08-28 21:00:00,N11 Soekarno-Hatta,2,1509.0,68.0,28.9,19,2.0,Sunday,21,6,3,7,1,Night
2022-08-28 21:00:00,N11 Soekarno-Hatta,3,663.0,69.0,17.21,9,3.0,Sunday,21,6,3,7,2,Night
2022-08-28 21:00:00,Peta,2,764.0,77.0,16.46,25,2.0,Sunday,21,6,3,8,1,Night
2022-08-28 21:00:00,Terusan Buah Batu,2,2082.0,198.0,18.93,5,2.0,Sunday,21,6,3,9,1,Night
2022-08-28 21:00:00,Terusan Buah Batu,3,895.0,127.5,13.76,22,3.0,Sunday,21,6,3,9,2,Night
2022-08-28 22:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Sunday,22,6,3,0,4,Night
2022-08-28 22:00:00,Ir Haji Juanda,1,1126.0,66.0,22.61,7,1.0,Sunday,22,6,3,1,0,Night
2022-08-28 22:00:00,Ir Haji Juanda,2,832.0,77.0,17.35,19,2.0,Sunday,22,6,3,1,1,Night
2022-08-28 22:00:00,Ir Haji Juanda,3,436.0,91.0,9.715,12,3.0,Sunday,22,6,3,1,2,Night
2022-08-28 22:00:00,Ir Haji Juanda,4,162.0,123.0,3.47,9,4.0,Sunday,22,6,3,1,3,Night
2022-08-28 22:00:00,N11 Soekarno-Hatta,3,517.0,90.5,12.15,18,3.0,Sunday,22,6,3,7,2,Night
2022-08-28 22:00:00,Jenderal Ahmad Yani,3,240.0,113.0,5.83,9,3.0,Sunday,22,6,3,3,2,Night
2022-08-28 22:00:00,Jenderal Ahmad Yani,4,192.0,103.0,5.28,2,4.0,Sunday,22,6,3,3,3,Night
2022-08-28 22:00:00,Jenderal AH Nasution,1,2152.5,82.5,29.25,8,1.0,Sunday,22,6,3,2,0,Night
2022-08-28 22:00:00,Jenderal Ibrahim Adjie,1,1639.0,60.0,28.4,1,1.0,Sunday,22,6,3,4,0,Night
2022-08-28 22:00:00,Jenderal Ibrahim Adjie,2,1726.5,82.0,25.91,2,2.0,Sunday,22,6,3,4,1,Night
2022-08-28 22:00:00,Jenderal Ibrahim Adjie,4,368.0,114.0,5.8,6,4.0,Sunday,22,6,3,4,3,Night
2022-08-28 22:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,120,5.0,Sunday,22,6,3,5,4,Night
2022-08-28 22:00:00,LLRE Martadinata,2,857.0,97.5,14.535,12,2.0,Sunday,22,6,3,6,1,Night
2022-08-28 22:00:00,N11 Soekarno-Hatta,2,669.0,60.0,18.58,2,2.0,Sunday,22,6,3,7,1,Night
2022-08-28 22:00:00,Peta,2,764.0,69.0,17.3,5,2.0,Sunday,22,6,3,8,1,Night
2022-08-28 22:00:00,Peta,3,397.0,68.5,9.045,4,3.0,Sunday,22,6,3,8,2,Night
2022-08-28 22:00:00,Terusan Buah Batu,2,574.0,62.0,16.27,7,2.0,Sunday,22,6,3,9,1,Night
2022-08-28 22:00:00,N11 Soekarno-Hatta,4,208.0,80.5,5.49,8,4.0,Sunday,22,6,3,7,3,Night
2022-08-28 23:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Sunday,23,6,3,0,4,Night
2022-08-28 23:00:00,Cibaduyut Raya,2,1545.0,135.0,18.91,11,2.0,Sunday,23,6,3,0,1,Night
2022-08-28 23:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,120,5.0,Sunday,23,6,3,5,4,Night
2022-08-28 23:00:00,N11 Soekarno-Hatta,3,512.0,88.0,12.31,15,3.0,Sunday,23,6,3,7,2,Night
2022-08-29 00:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,61,5.0,Monday,0,0,0,0,4,Midnight
2022-08-29 00:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,122,5.0,Monday,0,0,0,5,4,Midnight
2022-08-29 01:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,120,5.0,Monday,1,0,0,5,4,Midnight
2022-08-29 01:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Monday,1,0,0,0,4,Midnight
2022-08-29 02:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Monday,2,0,0,0,4,Midnight
2022-08-29 02:00:00,LLRE Martadinata,3,344.0,90.5,9.66,10,3.0,Monday,2,0,0,6,2,Midnight
2022-08-29 02:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,120,5.0,Monday,2,0,0,5,4,Midnight
2022-08-29 03:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,120,5.0,Monday,3,0,0,5,4,Midnight
2022-08-29 03:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Monday,3,0,0,0,4,Midnight
2022-08-29 04:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,120,5.0,Monday,4,0,0,5,4,Midnight
2022-08-29 04:00:00,N11 Soekarno-Hatta,2,2027.0,133.0,20.835,2,2.0,Monday,4,0,0,7,1,Midnight
2022-08-29 04:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Monday,4,0,0,0,4,Midnight
2022-08-29 04:00:00,LLRE Martadinata,2,568.0,89.5,12.639999,8,2.0,Monday,4,0,0,6,1,Midnight
2022-08-29 05:00:00,N11 Soekarno-Hatta,1,1595.0,60.0,34.7,2,1.0,Monday,5,0,1,7,0,Morning
2022-08-29 05:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,120,5.0,Monday,5,0,1,5,4,Morning
2022-08-29 05:00:00,N11 Soekarno-Hatta,2,2105.0,151.0,21.64,15,2.0,Monday,5,0,1,7,1,Morning
2022-08-29 05:00:00,N11 Soekarno-Hatta,3,695.0,85.0,18.79,17,3.0,Monday,5,0,1,7,2,Morning
2022-08-29 05:00:00,N11 Soekarno-Hatta,4,208.0,74.0,5.89,18,4.0,Monday,5,0,1,7,3,Morning
2022-08-29 05:00:00,Terusan Buah Batu,3,399.0,79.0,10.92,11,3.0,Monday,5,0,1,9,2,Morning
2022-08-29 05:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Monday,5,0,1,0,4,Morning
2022-08-29 05:00:00,Jenderal Ahmad Yani,3,528.0,181.0,7.73,1,3.0,Monday,5,0,1,3,2,Morning
2022-08-29 05:00:00,Jenderal AH Nasution,3,1086.5,284.0,10.43,10,3.0,Monday,5,0,1,2,2,Morning
2022-08-29 05:00:00,Jenderal Ibrahim Adjie,3,309.0,146.0,5.98,11,3.0,Monday,5,0,1,4,2,Morning
2022-08-29 06:00:00,Terusan Buah Batu,1,1200.0,60.0,26.66,1,1.0,Monday,6,0,1,9,0,Morning
2022-08-29 06:00:00,Cibaduyut Raya,1,1409.0,85.5,22.015,20,1.0,Monday,6,0,1,0,0,Morning
2022-08-29 06:00:00,Cibaduyut Raya,2,816.0,89.5,16.99,4,2.0,Monday,6,0,1,0,1,Morning
2022-08-29 06:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Monday,6,0,1,0,4,Morning
2022-08-29 06:00:00,Ir Haji Juanda,2,945.0,90.0,19.46,12,2.0,Monday,6,0,1,1,1,Morning
2022-08-29 06:00:00,Jenderal AH Nasution,1,1781.0,95.0,27.8,1,1.0,Monday,6,0,1,2,0,Morning
2022-08-29 06:00:00,Ir Haji Juanda,3,594.0,87.5,11.855,76,3.0,Monday,6,0,1,1,2,Morning
2022-08-29 06:00:00,Jenderal Ahmad Yani,1,1048.0,80.0,18.96,5,1.0,Monday,6,0,1,3,0,Morning
2022-08-29 06:00:00,Jenderal Ahmad Yani,2,971.0,94.0,16.67,15,2.0,Monday,6,0,1,3,1,Morning
2022-08-29 06:00:00,Jenderal Ahmad Yani,3,528.0,195.0,7.66,65,3.0,Monday,6,0,1,3,2,Morning
2022-08-29 06:00:00,Jenderal Ahmad Yani,4,451.0,186.0,7.23,7,4.0,Monday,6,0,1,3,3,Morning
2022-08-29 06:00:00,Jenderal AH Nasution,2,1439.0,102.0,19.59,51,2.0,Monday,6,0,1,2,1,Morning
2022-08-29 06:00:00,Jenderal AH Nasution,3,1793.0,272.0,13.63,79,3.0,Monday,6,0,1,2,2,Morning
2022-08-29 06:00:00,Jenderal AH Nasution,4,818.0,461.5,5.85,36,4.0,Monday,6,0,1,2,3,Morning
2022-08-29 06:00:00,Jenderal Ibrahim Adjie,1,1036.0,76.0,22.085,4,1.0,Monday,6,0,1,4,0,Morning
2022-08-29 06:00:00,Jenderal Ibrahim Adjie,2,1417.0,123.0,19.72,61,2.0,Monday,6,0,1,4,1,Morning
2022-08-29 06:00:00,Jenderal Ibrahim Adjie,3,702.0,135.0,13.58,59,3.0,Monday,6,0,1,4,2,Morning
2022-08-29 06:00:00,Jenderal Ibrahim Adjie,4,263.0,101.0,6.67,6,4.0,Monday,6,0,1,4,3,Morning
2022-08-29 06:00:00,KH Wahid Hasyim,2,1156.0,93.0,18.17,19,2.0,Monday,6,0,1,5,1,Morning
2022-08-29 06:00:00,KH Wahid Hasyim,3,944.0,88.5,16.22,18,3.0,Monday,6,0,1,5,2,Morning
2022-08-29 06:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,120,5.0,Monday,6,0,1,5,4,Morning
2022-08-29 06:00:00,LLRE Martadinata,1,842.0,69.0,16.9,11,1.0,Monday,6,0,1,6,0,Morning
2022-08-29 06:00:00,LLRE Martadinata,2,1092.0,149.0,13.17,7,2.0,Monday,6,0,1,6,1,Morning
2022-08-29 06:00:00,LLRE Martadinata,3,500.0,88.5,11.32,4,3.0,Monday,6,0,1,6,2,Morning
2022-08-29 06:00:00,N11 Soekarno-Hatta,1,2571.0,102.0,34.64,21,1.0,Monday,6,0,1,7,0,Morning
2022-08-29 06:00:00,N11 Soekarno-Hatta,2,1169.5,80.0,19.585,22,2.0,Monday,6,0,1,7,1,Morning
2022-08-29 06:00:00,N11 Soekarno-Hatta,3,1087.0,145.5,13.55,126,3.0,Monday,6,0,1,7,2,Morning
2022-08-29 06:00:00,N11 Soekarno-Hatta,4,1413.0,430.0,9.13,71,4.0,Monday,6,0,1,7,3,Morning
2022-08-29 06:00:00,Peta,2,544.0,66.0,14.33,7,2.0,Monday,6,0,1,8,1,Morning
2022-08-29 06:00:00,Peta,3,352.0,69.0,10.07,12,3.0,Monday,6,0,1,8,2,Morning
2022-08-29 06:00:00,Terusan Buah Batu,2,1285.0,150.0,17.06,28,2.0,Monday,6,0,1,9,1,Morning
2022-08-29 06:00:00,Terusan Buah Batu,3,1545.0,264.0,12.65,53,3.0,Monday,6,0,1,9,2,Morning
2022-08-29 06:00:00,Terusan Buah Batu,4,1128.5,384.5,7.335,2,4.0,Monday,6,0,1,9,3,Morning
2022-08-29 07:00:00,Peta,2,1179.0,191.5,12.38,14,2.0,Monday,7,0,1,8,1,Morning
2022-08-29 07:00:00,Peta,3,689.0,132.0,11.11,9,3.0,Monday,7,0,1,8,2,Morning
2022-08-29 07:00:00,Cibaduyut Raya,1,1455.0,106.0,19.205,20,1.0,Monday,7,0,1,0,0,Morning
2022-08-29 07:00:00,Cibaduyut Raya,2,983.0,117.0,17.05,15,2.0,Monday,7,0,1,0,1,Morning
2022-08-29 07:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,59,5.0,Monday,7,0,1,0,4,Morning
2022-08-29 07:00:00,Terusan Buah Batu,1,1200.0,60.0,26.66,1,1.0,Monday,7,0,1,9,0,Morning
2022-08-29 07:00:00,Terusan Buah Batu,2,1357.0,186.0,15.96,1,2.0,Monday,7,0,1,9,1,Morning
2022-08-29 07:00:00,Terusan Buah Batu,3,1298.0,273.0,9.78,60,3.0,Monday,7,0,1,9,2,Morning
2022-08-29 07:00:00,Terusan Buah Batu,4,1531.0,595.5,7.45,62,4.0,Monday,7,0,1,9,3,Morning
2022-08-29 07:00:00,Ir Haji Juanda,1,906.0,100.0,14.99,5,1.0,Monday,7,0,1,1,0,Morning
2022-08-29 07:00:00,Ir Haji Juanda,2,1053.0,112.0,16.82,23,2.0,Monday,7,0,1,1,1,Morning
2022-08-29 07:00:00,Ir Haji Juanda,3,594.0,114.0,11.32,117,3.0,Monday,7,0,1,1,2,Morning
2022-08-29 07:00:00,Ir Haji Juanda,4,427.0,207.5,5.45,16,4.0,Monday,7,0,1,1,3,Morning
2022-08-29 07:00:00,Jenderal Ahmad Yani,1,848.0,45.0,24.47,3,1.0,Monday,7,0,1,3,0,Morning
2022-08-29 07:00:00,Jenderal Ahmad Yani,2,1133.0,151.0,16.64,33,2.0,Monday,7,0,1,3,1,Morning
2022-08-29 07:00:00,Jenderal Ahmad Yani,3,553.0,145.0,11.525,80,3.0,Monday,7,0,1,3,2,Morning
2022-08-29 07:00:00,Jenderal Ahmad Yani,4,312.0,148.0,6.06,14,4.0,Monday,7,0,1,3,3,Morning
2022-08-29 07:00:00,Jenderal AH Nasution,1,1540.0,77.0,28.06,9,1.0,Monday,7,0,1,2,0,Morning
2022-08-29 07:00:00,Jenderal AH Nasution,2,1266.0,110.0,19.7,55,2.0,Monday,7,0,1,2,1,Morning
2022-08-29 07:00:00,Jenderal AH Nasution,3,1439.0,282.0,12.04,103,3.0,Monday,7,0,1,2,2,Morning
2022-08-29 07:00:00,Jenderal AH Nasution,4,843.0,334.0,8.06,9,4.0,Monday,7,0,1,2,3,Morning
2022-08-29 07:00:00,Jenderal Ibrahim Adjie,2,1199.0,97.0,19.6,63,2.0,Monday,7,0,1,4,1,Morning
2022-08-29 07:00:00,Jenderal Ibrahim Adjie,3,848.0,166.0,11.27,75,3.0,Monday,7,0,1,4,2,Morning
2022-08-29 07:00:00,Jenderal Ibrahim Adjie,4,263.0,125.0,6.31,33,4.0,Monday,7,0,1,4,3,Morning
2022-08-29 07:00:00,KH Wahid Hasyim,2,1008.0,88.0,16.64,46,2.0,Monday,7,0,1,5,1,Morning
2022-08-29 07:00:00,KH Wahid Hasyim,3,896.0,105.0,15.93,11,3.0,Monday,7,0,1,5,2,Morning
2022-08-29 07:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,118,5.0,Monday,7,0,1,5,4,Morning
2022-08-29 07:00:00,LLRE Martadinata,2,554.0,61.0,15.7,22,2.0,Monday,7,0,1,6,1,Morning
2022-08-29 07:00:00,LLRE Martadinata,3,531.0,94.5,10.49,10,3.0,Monday,7,0,1,6,2,Morning
2022-08-29 07:00:00,LLRE Martadinata,4,292.0,265.0,3.56,14,4.0,Monday,7,0,1,6,3,Morning
2022-08-29 07:00:00,N11 Soekarno-Hatta,1,2224.0,94.0,31.89,21,1.0,Monday,7,0,1,7,0,Morning
2022-08-29 07:00:00,N11 Soekarno-Hatta,2,1464.0,115.0,23.0,113,2.0,Monday,7,0,1,7,1,Morning
2022-08-29 07:00:00,N11 Soekarno-Hatta,3,870.0,147.0,12.45,201,3.0,Monday,7,0,1,7,2,Morning
2022-08-29 07:00:00,N11 Soekarno-Hatta,4,527.0,250.0,6.39,113,4.0,Monday,7,0,1,7,3,Morning
2022-08-29 08:00:00,Cibaduyut Raya,1,1545.0,100.0,21.24,31,1.0,Monday,8,0,1,0,0,Morning
2022-08-29 08:00:00,Cibaduyut Raya,2,894.0,105.0,16.36,4,2.0,Monday,8,0,1,0,1,Morning
2022-08-29 08:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,59,5.0,Monday,8,0,1,0,4,Morning
2022-08-29 08:00:00,KH Wahid Hasyim,3,1046.0,122.5,14.93,18,3.0,Monday,8,0,1,5,2,Morning
2022-08-29 08:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,118,5.0,Monday,8,0,1,5,4,Morning
2022-08-29 08:00:00,Ir Haji Juanda,2,885.0,71.0,19.64,59,2.0,Monday,8,0,1,1,1,Morning
2022-08-29 08:00:00,Ir Haji Juanda,3,594.0,95.0,11.13,57,3.0,Monday,8,0,1,1,2,Morning
2022-08-29 08:00:00,Ir Haji Juanda,4,350.0,190.0,5.52,28,4.0,Monday,8,0,1,1,3,Morning
2022-08-29 08:00:00,Jenderal Ahmad Yani,1,949.0,64.0,20.38,9,1.0,Monday,8,0,1,3,0,Morning
2022-08-29 08:00:00,Jenderal Ahmad Yani,2,1044.0,98.0,21.625,60,2.0,Monday,8,0,1,3,1,Morning
2022-08-29 08:00:00,Jenderal Ahmad Yani,3,451.0,154.5,7.95,16,3.0,Monday,8,0,1,3,2,Morning
2022-08-29 08:00:00,Jenderal AH Nasution,1,1414.5,66.0,27.73,14,1.0,Monday,8,0,1,2,0,Morning
2022-08-29 08:00:00,Jenderal AH Nasution,2,1181.0,84.0,22.19,93,2.0,Monday,8,0,1,2,1,Morning
2022-08-29 08:00:00,Jenderal AH Nasution,3,1689.0,330.0,11.79,16,3.0,Monday,8,0,1,2,2,Morning
2022-08-29 08:00:00,Jenderal Ibrahim Adjie,1,1188.0,61.0,28.03,7,1.0,Monday,8,0,1,4,0,Morning
2022-08-29 08:00:00,Jenderal Ibrahim Adjie,2,1293.0,78.0,21.17,33,2.0,Monday,8,0,1,4,1,Morning
2022-08-29 08:00:00,Jenderal Ibrahim Adjie,3,473.0,139.0,9.7,9,3.0,Monday,8,0,1,4,2,Morning
2022-08-29 08:00:00,Jenderal Ibrahim Adjie,4,473.0,209.0,6.87,8,4.0,Monday,8,0,1,4,3,Morning
2022-08-29 08:00:00,KH Wahid Hasyim,2,783.0,76.0,16.95,33,2.0,Monday,8,0,1,5,1,Morning
2022-08-29 08:00:00,LLRE Martadinata,2,592.0,74.5,13.934999,16,2.0,Monday,8,0,1,6,1,Morning
2022-08-29 08:00:00,LLRE Martadinata,3,353.0,100.5,8.275,8,3.0,Monday,8,0,1,6,2,Morning
2022-08-29 08:00:00,N11 Soekarno-Hatta,1,2017.5,75.0,34.1,20,1.0,Monday,8,0,1,7,0,Morning
2022-08-29 08:00:00,N11 Soekarno-Hatta,2,1301.5,88.0,22.095001,130,2.0,Monday,8,0,1,7,1,Morning
2022-08-29 08:00:00,N11 Soekarno-Hatta,3,527.0,96.0,11.64,107,3.0,Monday,8,0,1,7,2,Morning
2022-08-29 08:00:00,N11 Soekarno-Hatta,4,516.0,199.0,7.05,33,4.0,Monday,8,0,1,7,3,Morning
2022-08-29 08:00:00,Peta,2,941.0,79.0,13.45,43,2.0,Monday,8,0,1,8,1,Morning
2022-08-29 08:00:00,Peta,3,353.0,101.0,7.92,29,3.0,Monday,8,0,1,8,2,Morning
2022-08-29 08:00:00,Terusan Buah Batu,2,1478.0,140.0,17.85,9,2.0,Monday,8,0,1,9,1,Morning
2022-08-29 08:00:00,Terusan Buah Batu,3,1635.5,386.5,10.12,58,3.0,Monday,8,0,1,9,2,Morning
2022-08-29 08:00:00,Terusan Buah Batu,4,1989.0,656.5,7.705,34,4.0,Monday,8,0,1,9,3,Morning
2022-08-29 09:00:00,Terusan Buah Batu,4,361.0,320.0,4.14,19,4.0,Monday,9,0,1,9,3,Morning
2022-08-29 09:00:00,Terusan Buah Batu,3,1646.0,246.0,15.46,38,3.0,Monday,9,0,1,9,2,Morning
2022-08-29 09:00:00,Terusan Buah Batu,2,1552.0,134.0,19.29,35,2.0,Monday,9,0,1,9,1,Morning
2022-08-29 09:00:00,Cibaduyut Raya,1,1213.0,67.0,22.529999,14,1.0,Monday,9,0,1,0,0,Morning
2022-08-29 09:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Monday,9,0,1,0,4,Morning
2022-08-29 09:00:00,Ir Haji Juanda,1,906.0,70.0,17.35,9,1.0,Monday,9,0,1,1,0,Morning
2022-08-29 09:00:00,Ir Haji Juanda,2,1034.0,79.0,19.42,45,2.0,Monday,9,0,1,1,1,Morning
2022-08-29 09:00:00,Ir Haji Juanda,3,400.0,82.0,11.035,16,3.0,Monday,9,0,1,1,2,Morning
2022-08-29 09:00:00,LLRE Martadinata,3,353.0,130.0,8.54,19,3.0,Monday,9,0,1,6,2,Morning
2022-08-29 09:00:00,Jenderal Ahmad Yani,1,971.0,69.0,20.85,25,1.0,Monday,9,0,1,3,0,Morning
2022-08-29 09:00:00,Jenderal Ahmad Yani,2,1167.0,89.0,20.92,57,2.0,Monday,9,0,1,3,1,Morning
2022-08-29 09:00:00,Jenderal Ahmad Yani,3,462.0,112.0,9.805,26,3.0,Monday,9,0,1,3,2,Morning
2022-08-29 09:00:00,Jenderal AH Nasution,1,2019.0,100.0,26.76,13,1.0,Monday,9,0,1,2,0,Morning
2022-08-29 09:00:00,Jenderal AH Nasution,2,1539.0,114.5,22.52,166,2.0,Monday,9,0,1,2,1,Morning
2022-08-29 09:00:00,Jenderal AH Nasution,3,1450.0,166.5,16.505001,20,3.0,Monday,9,0,1,2,2,Morning
2022-08-29 09:00:00,Jenderal Ibrahim Adjie,2,1475.0,108.0,21.94,67,2.0,Monday,9,0,1,4,1,Morning
2022-08-29 09:00:00,Jenderal Ibrahim Adjie,3,570.0,127.0,11.5,15,3.0,Monday,9,0,1,4,2,Morning
2022-08-29 09:00:00,KH Wahid Hasyim,1,1172.0,65.0,23.515,10,1.0,Monday,9,0,1,5,0,Morning
2022-08-29 09:00:00,KH Wahid Hasyim,2,823.0,112.0,15.17,29,2.0,Monday,9,0,1,5,1,Morning
2022-08-29 09:00:00,KH Wahid Hasyim,3,858.5,137.0,12.915,62,3.0,Monday,9,0,1,5,2,Morning
2022-08-29 09:00:00,KH Wahid Hasyim,4,944.0,262.5,8.754999,10,4.0,Monday,9,0,1,5,3,Morning
2022-08-29 09:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,118,5.0,Monday,9,0,1,5,4,Morning
2022-08-29 09:00:00,LLRE Martadinata,1,1089.0,83.0,18.59,2,1.0,Monday,9,0,1,6,0,Morning
2022-08-29 09:00:00,LLRE Martadinata,2,664.0,77.0,14.46,45,2.0,Monday,9,0,1,6,1,Morning
2022-08-29 09:00:00,N11 Soekarno-Hatta,1,1535.0,72.0,32.13,18,1.0,Monday,9,0,1,7,0,Morning
2022-08-29 09:00:00,N11 Soekarno-Hatta,2,1237.0,85.0,24.48,124,2.0,Monday,9,0,1,7,1,Morning
2022-08-29 09:00:00,N11 Soekarno-Hatta,3,493.0,110.0,11.27,93,3.0,Monday,9,0,1,7,2,Morning
2022-08-29 09:00:00,N11 Soekarno-Hatta,4,391.0,151.0,7.79,27,4.0,Monday,9,0,1,7,3,Morning
2022-08-29 09:00:00,Peta,1,1199.0,84.0,18.64,6,1.0,Monday,9,0,1,8,0,Morning
2022-08-29 09:00:00,Peta,2,1199.0,122.0,15.43,64,2.0,Monday,9,0,1,8,1,Morning
2022-08-29 09:00:00,Peta,3,353.0,119.0,8.0,17,3.0,Monday,9,0,1,8,2,Morning
2022-08-29 10:00:00,Cibaduyut Raya,1,1035.0,80.0,20.98,27,1.0,Monday,10,0,1,0,0,Morning
2022-08-29 10:00:00,Cibaduyut Raya,2,1196.0,86.0,20.82,29,2.0,Monday,10,0,1,0,1,Morning
2022-08-29 10:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Monday,10,0,1,0,4,Morning
2022-08-29 10:00:00,Ir Haji Juanda,1,825.0,64.0,17.58,19,1.0,Monday,10,0,1,1,0,Morning
2022-08-29 10:00:00,Ir Haji Juanda,2,1343.0,123.0,16.7,76,2.0,Monday,10,0,1,1,1,Morning
2022-08-29 10:00:00,Ir Haji Juanda,3,732.0,131.0,13.24,85,3.0,Monday,10,0,1,1,2,Morning
2022-08-29 10:00:00,Jenderal Ahmad Yani,1,2358.0,146.0,22.265,6,1.0,Monday,10,0,1,3,0,Morning
2022-08-29 10:00:00,Jenderal Ahmad Yani,2,936.0,84.0,18.94,77,2.0,Monday,10,0,1,3,1,Morning
2022-08-29 10:00:00,Jenderal Ahmad Yani,3,674.0,140.0,12.06,43,3.0,Monday,10,0,1,3,2,Morning
2022-08-29 10:00:00,Jenderal AH Nasution,1,1338.0,76.0,25.44,28,1.0,Monday,10,0,1,2,0,Morning
2022-08-29 10:00:00,Jenderal Ibrahim Adjie,1,1116.0,60.0,27.66,3,1.0,Monday,10,0,1,4,0,Morning
2022-08-29 10:00:00,Jenderal AH Nasution,2,1447.0,104.0,22.03,141,2.0,Monday,10,0,1,2,1,Morning
2022-08-29 10:00:00,Jenderal AH Nasution,3,959.0,182.0,16.58,37,3.0,Monday,10,0,1,2,2,Morning
2022-08-29 10:00:00,Jenderal Ibrahim Adjie,2,1653.0,110.0,21.15,73,2.0,Monday,10,0,1,4,1,Morning
2022-08-29 10:00:00,Jenderal Ibrahim Adjie,3,576.0,81.0,13.93,9,3.0,Monday,10,0,1,4,2,Morning
2022-08-29 10:00:00,KH Wahid Hasyim,1,1188.0,74.0,22.37,3,1.0,Monday,10,0,1,5,0,Morning
2022-08-29 10:00:00,KH Wahid Hasyim,2,1008.0,84.5,18.89,78,2.0,Monday,10,0,1,5,1,Morning
2022-08-29 10:00:00,KH Wahid Hasyim,3,823.0,156.0,12.75,9,3.0,Monday,10,0,1,5,2,Morning
2022-08-29 10:00:00,KH Wahid Hasyim,5,25.0,-1.0,0.0,120,5.0,Monday,10,0,1,5,4,Morning
2022-08-29 10:00:00,LLRE Martadinata,1,1164.0,103.0,16.63,1,1.0,Monday,10,0,1,6,0,Morning
2022-08-29 10:00:00,LLRE Martadinata,2,884.0,94.0,16.0,34,2.0,Monday,10,0,1,6,1,Morning
2022-08-29 10:00:00,LLRE Martadinata,3,503.0,104.0,10.78,21,3.0,Monday,10,0,1,6,2,Morning
2022-08-29 10:00:00,LLRE Martadinata,4,594.0,330.0,5.38,13,4.0,Monday,10,0,1,6,3,Morning
2022-08-29 10:00:00,N11 Soekarno-Hatta,1,2236.0,85.5,32.78,42,1.0,Monday,10,0,1,7,0,Morning
2022-08-29 10:00:00,N11 Soekarno-Hatta,2,1165.0,98.0,21.8,113,2.0,Monday,10,0,1,7,1,Morning
